BEGIN_DATA,
year,month,day,hour,capacity factor
2019,8,2,0,0.024
2019,8,2,1,0.02
2019,8,2,2,0.023
2019,8,2,3,0.03
2019,8,2,4,0.041
2019,8,2,5,0.055
2019,8,2,6,0.101
2019,8,2,7,0.136
2019,8,2,8,0.177
2019,8,2,9,0.179
2019,8,2,10,0.216
2019,8,2,11,0.248
2019,8,2,12,0.277
2019,8,2,13,0.274
2019,8,2,14,0.26
2019,8,2,15,0.242
2019,8,2,16,0.209
2019,8,2,17,0.168
2019,8,2,18,0.122
2019,8,2,19,0.086
2019,8,2,20,0.06
2019,8,2,21,0.045
2019,8,2,22,0.032
2019,8,2,23,0.022
2019,8,3,0,0.019
2019,8,3,1,0.02
2019,8,3,2,0.025
2019,8,3,3,0.038
2019,8,3,4,0.053
2019,8,3,5,0.067
2019,8,3,6,0.121
2019,8,3,7,0.208
2019,8,3,8,0.31
2019,8,3,9,0.417
2019,8,3,10,0.527
2019,8,3,11,0.589
2019,8,3,12,0.648
2019,8,3,13,0.655
2019,8,3,14,0.622
2019,8,3,15,0.547
2019,8,3,16,0.438
2019,8,3,17,0.312
2019,8,3,18,0.204
2019,8,3,19,0.119
2019,8,3,20,0.068
2019,8,3,21,0.05
2019,8,3,22,0.035
2019,8,3,23,0.025
2019,8,4,0,0.021
2019,8,4,1,0.021
2019,8,4,2,0.025
2019,8,4,3,0.035
2019,8,4,4,0.05
2019,8,4,5,0.07
2019,8,4,6,0.113
2019,8,4,7,0.171
2019,8,4,8,0.229
2019,8,4,9,0.249
2019,8,4,10,0.288
2019,8,4,11,0.319
2019,8,4,12,0.417
2019,8,4,13,0.494
2019,8,4,14,0.521
2019,8,4,15,0.5
2019,8,4,16,0.428
2019,8,4,17,0.319
2019,8,4,18,0.207
2019,8,4,19,0.122
2019,8,4,20,0.069
2019,8,4,21,0.053
2019,8,4,22,0.035
2019,8,4,23,0.022
2019,8,5,0,0.017
2019,8,5,1,0.017
2019,8,5,2,0.021
2019,8,5,3,0.031
2019,8,5,4,0.046
2019,8,5,5,0.064
2019,8,5,6,0.112
2019,8,5,7,0.199
2019,8,5,8,0.301
2019,8,5,9,0.396
2019,8,5,10,0.499
2019,8,5,11,0.568
2019,8,5,12,0.594
2019,8,5,13,0.58
2019,8,5,14,0.545
2019,8,5,15,0.491
2019,8,5,16,0.403
2019,8,5,17,0.294
2019,8,5,18,0.202
2019,8,5,19,0.121
2019,8,5,20,0.058
2019,8,5,21,0.046
2019,8,5,22,0.035
2019,8,5,23,0.027
2019,8,6,0,0.023
2019,8,6,1,0.023
2019,8,6,2,0.025
2019,8,6,3,0.032
2019,8,6,4,0.039
2019,8,6,5,0.045
2019,8,6,6,0.119
2019,8,6,7,0.235
2019,8,6,8,0.356
2019,8,6,9,0.466
2019,8,6,10,0.552
2019,8,6,11,0.606
2019,8,6,12,0.63
2019,8,6,13,0.624
2019,8,6,14,0.593
2019,8,6,15,0.531
2019,8,6,16,0.441
2019,8,6,17,0.326
2019,8,6,18,0.199
2019,8,6,19,0.108
2019,8,6,20,0.062
2019,8,6,21,0.043
2019,8,6,22,0.028
2019,8,6,23,0.018
2019,8,7,0,0.016
2019,8,7,1,0.018
2019,8,7,2,0.024
2019,8,7,3,0.035
2019,8,7,4,0.048
2019,8,7,5,0.057
2019,8,7,6,0.12
2019,8,7,7,0.203
2019,8,7,8,0.271
2019,8,7,9,0.328
2019,8,7,10,0.359
2019,8,7,11,0.364
2019,8,7,12,0.403
2019,8,7,13,0.411
2019,8,7,14,0.374
2019,8,7,15,0.326
2019,8,7,16,0.263
2019,8,7,17,0.199
2019,8,7,18,0.13
2019,8,7,19,0.086
2019,8,7,20,0.056
2019,8,7,21,0.037
2019,8,7,22,0.024
2019,8,7,23,0.013
2019,8,8,0,0.01
2019,8,8,1,0.011
2019,8,8,2,0.014
2019,8,8,3,0.026
2019,8,8,4,0.042
2019,8,8,5,0.058
2019,8,8,6,0.079
2019,8,8,7,0.103
2019,8,8,8,0.127
2019,8,8,9,0.149
2019,8,8,10,0.165
2019,8,8,11,0.195
2019,8,8,12,0.251
2019,8,8,13,0.269
2019,8,8,14,0.253
2019,8,8,15,0.189
2019,8,8,16,0.156
2019,8,8,17,0.134
2019,8,8,18,0.106
2019,8,8,19,0.074
2019,8,8,20,0.052
2019,8,8,21,0.038
2019,8,8,22,0.024
2019,8,8,23,0.016
2019,8,9,0,0.012
2019,8,9,1,0.012
2019,8,9,2,0.016
2019,8,9,3,0.024
2019,8,9,4,0.038
2019,8,9,5,0.059
2019,8,9,6,0.088
2019,8,9,7,0.112
2019,8,9,8,0.115
2019,8,9,9,0.132
2019,8,9,10,0.146
2019,8,9,11,0.167
2019,8,9,12,0.192
2019,8,9,13,0.204
2019,8,9,14,0.199
2019,8,9,15,0.183
2019,8,9,16,0.166
2019,8,9,17,0.133
2019,8,9,18,0.103
2019,8,9,19,0.07
2019,8,9,20,0.048
2019,8,9,21,0.032
2019,8,9,22,0.02
2019,8,9,23,0.013
2019,8,10,0,0.01
2019,8,10,1,0.01
2019,8,10,2,0.014
2019,8,10,3,0.022
2019,8,10,4,0.036
2019,8,10,5,0.053
2019,8,10,6,0.072
2019,8,10,7,0.099
2019,8,10,8,0.132
2019,8,10,9,0.163
2019,8,10,10,0.18
2019,8,10,11,0.195
2019,8,10,12,0.277
2019,8,10,13,0.297
2019,8,10,14,0.307
2019,8,10,15,0.314
2019,8,10,16,0.273
2019,8,10,17,0.212
2019,8,10,18,0.159
2019,8,10,19,0.106
2019,8,10,20,0.061
2019,8,10,21,0.044
2019,8,10,22,0.03
2019,8,10,23,0.019
2019,8,11,0,0.015
2019,8,11,1,0.015
2019,8,11,2,0.018
2019,8,11,3,0.027
2019,8,11,4,0.037
2019,8,11,5,0.047
2019,8,11,6,0.104
2019,8,11,7,0.208
2019,8,11,8,0.345
2019,8,11,9,0.465
2019,8,11,10,0.558
2019,8,11,11,0.618
2019,8,11,12,0.641
2019,8,11,13,0.632
2019,8,11,14,0.563
2019,8,11,15,0.451
2019,8,11,16,0.356
2019,8,11,17,0.257
2019,8,11,18,0.2
2019,8,11,19,0.104
2019,8,11,20,0.048
2019,8,11,21,0.038
2019,8,11,22,0.026
2019,8,11,23,0.016
2019,8,12,0,0.012
2019,8,12,1,0.012
2019,8,12,2,0.016
2019,8,12,3,0.026
2019,8,12,4,0.038
2019,8,12,5,0.049
2019,8,12,6,0.102
2019,8,12,7,0.202
2019,8,12,8,0.288
2019,8,12,9,0.342
2019,8,12,10,0.378
2019,8,12,11,0.392
2019,8,12,12,0.441
2019,8,12,13,0.476
2019,8,12,14,0.49
2019,8,12,15,0.474
2019,8,12,16,0.4
2019,8,12,17,0.274
2019,8,12,18,0.178
2019,8,12,19,0.1
2019,8,12,20,0.053
2019,8,12,21,0.038
2019,8,12,22,0.024
2019,8,12,23,0.015
2019,8,13,0,0.01
2019,8,13,1,0.01
2019,8,13,2,0.014
2019,8,13,3,0.024
2019,8,13,4,0.036
2019,8,13,5,0.047
2019,8,13,6,0.099
2019,8,13,7,0.202
2019,8,13,8,0.307
2019,8,13,9,0.402
2019,8,13,10,0.482
2019,8,13,11,0.539
2019,8,13,12,0.577
2019,8,13,13,0.627
2019,8,13,14,0.597
2019,8,13,15,0.545
2019,8,13,16,0.448
2019,8,13,17,0.33
2019,8,13,18,0.207
2019,8,13,19,0.102
2019,8,13,20,0.048
2019,8,13,21,0.036
2019,8,13,22,0.019
2019,8,13,23,0.008
2019,8,14,0,0.004
2019,8,14,1,0.004
2019,8,14,2,0.005
2019,8,14,3,0.008
2019,8,14,4,0.013
2019,8,14,5,0.019
2019,8,14,6,0.028
2019,8,14,7,0.036
2019,8,14,8,0.045
2019,8,14,9,0.061
2019,8,14,10,0.098
2019,8,14,11,0.142
2019,8,14,12,0.213
2019,8,14,13,0.195
2019,8,14,14,0.191
2019,8,14,15,0.182
2019,8,14,16,0.153
2019,8,14,17,0.107
2019,8,14,18,0.065
2019,8,14,19,0.045
2019,8,14,20,0.028
2019,8,14,21,0.016
2019,8,14,22,0.009
2019,8,14,23,0.004
2019,8,15,0,0.002
2019,8,15,1,0.003
2019,8,15,2,0.006
2019,8,15,3,0.013
2019,8,15,4,0.03
2019,8,15,5,0.048
2019,8,15,6,0.087
2019,8,15,7,0.137
2019,8,15,8,0.193
2019,8,15,9,0.269
2019,8,15,10,0.319
2019,8,15,11,0.375
2019,8,15,12,0.32
2019,8,15,13,0.269
2019,8,15,14,0.228
2019,8,15,15,0.193
2019,8,15,16,0.183
2019,8,15,17,0.155
2019,8,15,18,0.114
2019,8,15,19,0.068
2019,8,15,20,0.041
2019,8,15,21,0.024
2019,8,15,22,0.012
2019,8,15,23,0.005
2019,8,16,0,0.002
2019,8,16,1,0.002
2019,8,16,2,0.004
2019,8,16,3,0.008
2019,8,16,4,0.017
2019,8,16,5,0.031
2019,8,16,6,0.066
2019,8,16,7,0.113
2019,8,16,8,0.177
2019,8,16,9,0.257
2019,8,16,10,0.332
2019,8,16,11,0.368
2019,8,16,12,0.416
2019,8,16,13,0.383
2019,8,16,14,0.315
2019,8,16,15,0.213
2019,8,16,16,0.17
2019,8,16,17,0.134
2019,8,16,18,0.103
2019,8,16,19,0.061
2019,8,16,20,0.033
2019,8,16,21,0.017
2019,8,16,22,0.007
2019,8,16,23,0.002
2019,8,17,0,0.001
2019,8,17,1,0.001
2019,8,17,2,0.004
2019,8,17,3,0.011
2019,8,17,4,0.022
2019,8,17,5,0.039
2019,8,17,6,0.064
2019,8,17,7,0.092
2019,8,17,8,0.135
2019,8,17,9,0.169
2019,8,17,10,0.199
2019,8,17,11,0.214
2019,8,17,12,0.263
2019,8,17,13,0.254
2019,8,17,14,0.238
2019,8,17,15,0.205
2019,8,17,16,0.164
2019,8,17,17,0.124
2019,8,17,18,0.089
2019,8,17,19,0.058
2019,8,17,20,0.033
2019,8,17,21,0.018
2019,8,17,22,0.008
2019,8,17,23,0.002
2019,8,18,0,0.0
2019,8,18,1,0.0
2019,8,18,2,0.003
2019,8,18,3,0.009
2019,8,18,4,0.021
2019,8,18,5,0.04
2019,8,18,6,0.068
2019,8,18,7,0.11
2019,8,18,8,0.156
2019,8,18,9,0.224
2019,8,18,10,0.388
2019,8,18,11,0.45
2019,8,18,12,0.443
2019,8,18,13,0.463
2019,8,18,14,0.399
2019,8,18,15,0.384
2019,8,18,16,0.251
2019,8,18,17,0.181
2019,8,18,18,0.119
2019,8,18,19,0.068
2019,8,18,20,0.041
2019,8,18,21,0.023
2019,8,18,22,0.009
2019,8,18,23,0.002
2019,8,19,0,0.0
2019,8,19,1,0.001
2019,8,19,2,0.003
2019,8,19,3,0.012
2019,8,19,4,0.026
2019,8,19,5,0.045
2019,8,19,6,0.074
2019,8,19,7,0.115
2019,8,19,8,0.154
2019,8,19,9,0.213
2019,8,19,10,0.253
2019,8,19,11,0.285
2019,8,19,12,0.327
2019,8,19,13,0.347
2019,8,19,14,0.334
2019,8,19,15,0.307
2019,8,19,16,0.275
2019,8,19,17,0.191
2019,8,19,18,0.081
2019,8,19,19,0.043
2019,8,19,20,0.021
2019,8,19,21,0.011
2019,8,19,22,0.007
2019,8,19,23,0.003
2019,8,20,0,0.0
2019,8,20,1,0.0
2019,8,20,2,0.003
2019,8,20,3,0.011
2019,8,20,4,0.022
2019,8,20,5,0.032
2019,8,20,6,0.045
2019,8,20,7,0.055
2019,8,20,8,0.062
2019,8,20,9,0.069
2019,8,20,10,0.074
2019,8,20,11,0.078
2019,8,20,12,0.079
2019,8,20,13,0.076
2019,8,20,14,0.069
2019,8,20,15,0.061
2019,8,20,16,0.05
2019,8,20,17,0.037
2019,8,20,18,0.027
2019,8,20,19,0.018
2019,8,20,20,0.01
2019,8,20,21,0.004
2019,8,20,22,0.0
2019,8,20,23,0.0
2019,8,21,0,0.0
2019,8,21,1,0.0
2019,8,21,2,0.0
2019,8,21,3,0.001
2019,8,21,4,0.005
2019,8,21,5,0.016
2019,8,21,6,0.042
2019,8,21,7,0.095
2019,8,21,8,0.164
2019,8,21,9,0.243
2019,8,21,10,0.322
2019,8,21,11,0.393
2019,8,21,12,0.479
2019,8,21,13,0.541
2019,8,21,14,0.551
2019,8,21,15,0.511
2019,8,21,16,0.422
2019,8,21,17,0.302
2019,8,21,18,0.179
2019,8,21,19,0.076
2019,8,21,20,0.037
2019,8,21,21,0.022
2019,8,21,22,0.008
2019,8,21,23,0.001
2019,8,22,0,0.0
2019,8,22,1,0.0
2019,8,22,2,0.001
2019,8,22,3,0.007
2019,8,22,4,0.019
2019,8,22,5,0.037
2019,8,22,6,0.061
2019,8,22,7,0.094
2019,8,22,8,0.12
2019,8,22,9,0.147
2019,8,22,10,0.175
2019,8,22,11,0.21
2019,8,22,12,0.226
2019,8,22,13,0.231
2019,8,22,14,0.213
2019,8,22,15,0.176
2019,8,22,16,0.134
2019,8,22,17,0.102
2019,8,22,18,0.068
2019,8,22,19,0.042
2019,8,22,20,0.021
2019,8,22,21,0.009
2019,8,22,22,0.002
2019,8,22,23,0.0
2019,8,23,0,0.0
2019,8,23,1,0.0
2019,8,23,2,0.0
2019,8,23,3,0.002
2019,8,23,4,0.01
2019,8,23,5,0.022
2019,8,23,6,0.037
2019,8,23,7,0.057
2019,8,23,8,0.079
2019,8,23,9,0.103
2019,8,23,10,0.124
2019,8,23,11,0.139
2019,8,23,12,0.143
2019,8,23,13,0.15
2019,8,23,14,0.147
2019,8,23,15,0.135
2019,8,23,16,0.12
2019,8,23,17,0.095
2019,8,23,18,0.07
2019,8,23,19,0.045
2019,8,23,20,0.025
2019,8,23,21,0.01
2019,8,23,22,0.002
2019,8,23,23,0.0
2019,8,24,0,0.0
2019,8,24,1,0.0
2019,8,24,2,0.0
2019,8,24,3,0.001
2019,8,24,4,0.006
2019,8,24,5,0.018
2019,8,24,6,0.042
2019,8,24,7,0.078
2019,8,24,8,0.128
2019,8,24,9,0.184
2019,8,24,10,0.243
2019,8,24,11,0.298
2019,8,24,12,0.274
2019,8,24,13,0.233
2019,8,24,14,0.208
2019,8,24,15,0.153
2019,8,24,16,0.128
2019,8,24,17,0.105
2019,8,24,18,0.083
2019,8,24,19,0.04
2019,8,24,20,0.02
2019,8,24,21,0.008
2019,8,24,22,0.0
2019,8,24,23,0.0
2019,8,25,0,0.0
2019,8,25,1,0.0
2019,8,25,2,0.0
2019,8,25,3,0.0
2019,8,25,4,0.006
2019,8,25,5,0.019
2019,8,25,6,0.039
2019,8,25,7,0.067
2019,8,25,8,0.097
2019,8,25,9,0.135
2019,8,25,10,0.158
2019,8,25,11,0.193
2019,8,25,12,0.198
2019,8,25,13,0.236
2019,8,25,14,0.217
2019,8,25,15,0.184
2019,8,25,16,0.123
2019,8,25,17,0.088
2019,8,25,18,0.066
2019,8,25,19,0.035
2019,8,25,20,0.015
2019,8,25,21,0.004
2019,8,25,22,0.0
2019,8,25,23,0.0
2019,8,26,0,0.0
2019,8,26,1,0.0
2019,8,26,2,0.0
2019,8,26,3,0.0
2019,8,26,4,0.004
2019,8,26,5,0.015
2019,8,26,6,0.032
2019,8,26,7,0.064
2019,8,26,8,0.128
2019,8,26,9,0.207
2019,8,26,10,0.316
2019,8,26,11,0.398
2019,8,26,12,0.43
2019,8,26,13,0.463
2019,8,26,14,0.381
2019,8,26,15,0.372
2019,8,26,16,0.277
2019,8,26,17,0.217
2019,8,26,18,0.133
2019,8,26,19,0.057
2019,8,26,20,0.026
2019,8,26,21,0.008
2019,8,26,22,0.0
2019,8,26,23,0.0
2019,8,27,0,0.0
2019,8,27,1,0.0
2019,8,27,2,0.0
2019,8,27,3,0.0
2019,8,27,4,0.002
2019,8,27,5,0.01
2019,8,27,6,0.02
2019,8,27,7,0.038
2019,8,27,8,0.052
2019,8,27,9,0.07
2019,8,27,10,0.087
2019,8,27,11,0.11
2019,8,27,12,0.135
2019,8,27,13,0.147
2019,8,27,14,0.142
2019,8,27,15,0.127
2019,8,27,16,0.1
2019,8,27,17,0.065
2019,8,27,18,0.034
2019,8,27,19,0.015
2019,8,27,20,0.004
2019,8,27,21,0.0
2019,8,27,22,0.0
2019,8,27,23,0.0
2019,8,28,0,0.0
2019,8,28,1,0.0
2019,8,28,2,0.0
2019,8,28,3,0.0
2019,8,28,4,0.0
2019,8,28,5,0.002
2019,8,28,6,0.006
2019,8,28,7,0.012
2019,8,28,8,0.019
2019,8,28,9,0.023
2019,8,28,10,0.014
2019,8,28,11,0.009
2019,8,28,12,0.013
2019,8,28,13,0.015
2019,8,28,14,0.017
2019,8,28,15,0.014
2019,8,28,16,0.01
2019,8,28,17,0.005
2019,8,28,18,0.001
2019,8,28,19,0.0
2019,8,28,20,0.0
2019,8,28,21,0.0
2019,8,28,22,0.0
2019,8,28,23,0.0
2019,8,29,0,0.0
2019,8,29,1,0.0
2019,8,29,2,0.0
2019,8,29,3,0.0
2019,8,29,4,0.0
2019,8,29,5,0.0
2019,8,29,6,0.002
2019,8,29,7,0.005
2019,8,29,8,0.008
2019,8,29,9,0.015
2019,8,29,10,0.023
2019,8,29,11,0.035
2019,8,29,12,0.058
2019,8,29,13,0.064
2019,8,29,14,0.055
2019,8,29,15,0.06
2019,8,29,16,0.064
2019,8,29,17,0.048
2019,8,29,18,0.022
2019,8,29,19,0.005
2019,8,29,20,0.0
2019,8,29,21,0.0
2019,8,29,22,0.0
2019,8,29,23,0.0
2019,8,30,0,0.0
2019,8,30,1,0.0
2019,8,30,2,0.0
2019,8,30,3,0.0
2019,8,30,4,0.0
2019,8,30,5,0.005
2019,8,30,6,0.014
2019,8,30,7,0.03
2019,8,30,8,0.049
2019,8,30,9,0.076
2019,8,30,10,0.103
2019,8,30,11,0.103
2019,8,30,12,0.126
2019,8,30,13,0.131
2019,8,30,14,0.113
2019,8,30,15,0.08
2019,8,30,16,0.056
2019,8,30,17,0.039
2019,8,30,18,0.028
2019,8,30,19,0.016
2019,8,30,20,0.006
2019,8,30,21,0.0
2019,8,30,22,0.0
2019,8,30,23,0.0
2019,8,31,0,0.0
2019,8,31,1,0.0
2019,8,31,2,0.0
2019,8,31,3,0.0
2019,8,31,4,0.0
2019,8,31,5,0.001
2019,8,31,6,0.004
2019,8,31,7,0.009
2019,8,31,8,0.016
2019,8,31,9,0.027
2019,8,31,10,0.04
2019,8,31,11,0.054
2019,8,31,12,0.093
2019,8,31,13,0.078
2019,8,31,14,0.088
2019,8,31,15,0.089
2019,8,31,16,0.073
2019,8,31,17,0.05
2019,8,31,18,0.016
2019,8,31,19,0.005
2019,8,31,20,0.0
2019,8,31,21,0.0
2019,8,31,22,0.0
2019,8,31,23,0.0
2019,9,1,0,0.0
2019,9,1,1,0.0
2019,9,1,2,0.0
2019,9,1,3,0.0
2019,9,1,4,0.0
2019,9,1,5,0.003
2019,9,1,6,0.01
2019,9,1,7,0.021
2019,9,1,8,0.034
2019,9,1,9,0.049
2019,9,1,10,0.064
2019,9,1,11,0.073
2019,9,1,12,0.082
2019,9,1,13,0.091
2019,9,1,14,0.105
2019,9,1,15,0.111
2019,9,1,16,0.103
2019,9,1,17,0.088
2019,9,1,18,0.053
2019,9,1,19,0.024
2019,9,1,20,0.007
2019,9,1,21,0.0
2019,9,1,22,0.0
2019,9,1,23,0.0
2019,9,2,0,0.0
2019,9,2,1,0.0
2019,9,2,2,0.0
2019,9,2,3,0.0
2019,9,2,4,0.0
2019,9,2,5,0.008
2019,9,2,6,0.025
2019,9,2,7,0.054
2019,9,2,8,0.09
2019,9,2,9,0.115
2019,9,2,10,0.131
2019,9,2,11,0.136
2019,9,2,12,0.13
2019,9,2,13,0.094
2019,9,2,14,0.076
2019,9,2,15,0.071
2019,9,2,16,0.061
2019,9,2,17,0.046
2019,9,2,18,0.025
2019,9,2,19,0.011
2019,9,2,20,0.002
2019,9,2,21,0.0
2019,9,2,22,0.0
2019,9,2,23,0.0
2019,9,3,0,0.0
2019,9,3,1,0.0
2019,9,3,2,0.0
2019,9,3,3,0.0
2019,9,3,4,0.0
2019,9,3,5,0.006
2019,9,3,6,0.023
2019,9,3,7,0.049
2019,9,3,8,0.082
2019,9,3,9,0.116
2019,9,3,10,0.124
2019,9,3,11,0.107
2019,9,3,12,0.053
2019,9,3,13,0.045
2019,9,3,14,0.044
2019,9,3,15,0.037
2019,9,3,16,0.029
2019,9,3,17,0.018
2019,9,3,18,0.009
2019,9,3,19,0.003
2019,9,3,20,0.0
2019,9,3,21,0.0
2019,9,3,22,0.0
2019,9,3,23,0.0
2019,9,4,0,0.0
2019,9,4,1,0.0
2019,9,4,2,0.0
2019,9,4,3,0.0
2019,9,4,4,0.0
2019,9,4,5,0.002
2019,9,4,6,0.016
2019,9,4,7,0.038
2019,9,4,8,0.05
2019,9,4,9,0.057
2019,9,4,10,0.067
2019,9,4,11,0.08
2019,9,4,12,0.093
2019,9,4,13,0.099
2019,9,4,14,0.099
2019,9,4,15,0.093
2019,9,4,16,0.081
2019,9,4,17,0.064
2019,9,4,18,0.042
2019,9,4,19,0.019
2019,9,4,20,0.005
2019,9,4,21,0.0
2019,9,4,22,0.0
2019,9,4,23,0.0
2019,9,5,0,0.0
2019,9,5,1,0.0
2019,9,5,2,0.0
2019,9,5,3,0.0
2019,9,5,4,0.0
2019,9,5,5,0.006
2019,9,5,6,0.024
2019,9,5,7,0.055
2019,9,5,8,0.097
2019,9,5,9,0.146
2019,9,5,10,0.219
2019,9,5,11,0.282
2019,9,5,12,0.429
2019,9,5,13,0.466
2019,9,5,14,0.455
2019,9,5,15,0.389
2019,9,5,16,0.283
2019,9,5,17,0.168
2019,9,5,18,0.082
2019,9,5,19,0.024
2019,9,5,20,0.004
2019,9,5,21,0.0
2019,9,5,22,0.0
2019,9,5,23,0.0
2019,9,6,0,0.0
2019,9,6,1,0.0
2019,9,6,2,0.0
2019,9,6,3,0.0
2019,9,6,4,0.0
2019,9,6,5,0.001
2019,9,6,6,0.011
2019,9,6,7,0.026
2019,9,6,8,0.043
2019,9,6,9,0.058
2019,9,6,10,0.091
2019,9,6,11,0.116
2019,9,6,12,0.181
2019,9,6,13,0.203
2019,9,6,14,0.196
2019,9,6,15,0.181
2019,9,6,16,0.148
2019,9,6,17,0.104
2019,9,6,18,0.056
2019,9,6,19,0.019
2019,9,6,20,0.003
2019,9,6,21,0.0
2019,9,6,22,0.0
2019,9,6,23,0.0
2019,9,7,0,0.0
2019,9,7,1,0.0
2019,9,7,2,0.0
2019,9,7,3,0.0
2019,9,7,4,0.0
2019,9,7,5,0.002
2019,9,7,6,0.019
2019,9,7,7,0.051
2019,9,7,8,0.095
2019,9,7,9,0.114
2019,9,7,10,0.125
2019,9,7,11,0.127
2019,9,7,12,0.125
2019,9,7,13,0.114
2019,9,7,14,0.113
2019,9,7,15,0.108
2019,9,7,16,0.067
2019,9,7,17,0.035
2019,9,7,18,0.023
2019,9,7,19,0.008
2019,9,7,20,0.0
2019,9,7,21,0.0
2019,9,7,22,0.0
2019,9,7,23,0.0
2019,9,8,0,0.0
2019,9,8,1,0.0
2019,9,8,2,0.0
2019,9,8,3,0.0
2019,9,8,4,0.0
2019,9,8,5,0.0
2019,9,8,6,0.01
2019,9,8,7,0.027
2019,9,8,8,0.047
2019,9,8,9,0.067
2019,9,8,10,0.085
2019,9,8,11,0.077
2019,9,8,12,0.079
2019,9,8,13,0.088
2019,9,8,14,0.086
2019,9,8,15,0.075
2019,9,8,16,0.055
2019,9,8,17,0.034
2019,9,8,18,0.015
2019,9,8,19,0.004
2019,9,8,20,0.0
2019,9,8,21,0.0
2019,9,8,22,0.0
2019,9,8,23,0.0
2019,9,9,0,0.0
2019,9,9,1,0.0
2019,9,9,2,0.0
2019,9,9,3,0.0
2019,9,9,4,0.0
2019,9,9,5,0.0
2019,9,9,6,0.013
2019,9,9,7,0.044
2019,9,9,8,0.079
2019,9,9,9,0.105
2019,9,9,10,0.145
2019,9,9,11,0.155
2019,9,9,12,0.16
2019,9,9,13,0.149
2019,9,9,14,0.123
2019,9,9,15,0.097
2019,9,9,16,0.073
2019,9,9,17,0.052
2019,9,9,18,0.03
2019,9,9,19,0.009
2019,9,9,20,0.0
2019,9,9,21,0.0
2019,9,9,22,0.0
2019,9,9,23,0.0
2019,9,10,0,0.0
2019,9,10,1,0.0
2019,9,10,2,0.0
2019,9,10,3,0.0
2019,9,10,4,0.0
2019,9,10,5,0.0
2019,9,10,6,0.001
2019,9,10,7,0.005
2019,9,10,8,0.01
2019,9,10,9,0.017
2019,9,10,10,0.02
2019,9,10,11,0.022
2019,9,10,12,0.019
2019,9,10,13,0.011
2019,9,10,14,0.013
2019,9,10,15,0.017
2019,9,10,16,0.02
2019,9,10,17,0.018
2019,9,10,18,0.011
2019,9,10,19,0.001
2019,9,10,20,0.0
2019,9,10,21,0.0
2019,9,10,22,0.0
2019,9,10,23,0.0
2019,9,11,0,0.0
2019,9,11,1,0.0
2019,9,11,2,0.0
2019,9,11,3,0.0
2019,9,11,4,0.0
2019,9,11,5,0.0
2019,9,11,6,0.0
2019,9,11,7,0.001
2019,9,11,8,0.005
2019,9,11,9,0.018
2019,9,11,10,0.045
2019,9,11,11,0.1
2019,9,11,12,0.113
2019,9,11,13,0.129
2019,9,11,14,0.132
2019,9,11,15,0.101
2019,9,11,16,0.083
2019,9,11,17,0.053
2019,9,11,18,0.022
2019,9,11,19,0.004
2019,9,11,20,0.0
2019,9,11,21,0.0
2019,9,11,22,0.0
2019,9,11,23,0.0
2019,9,12,0,0.0
2019,9,12,1,0.0
2019,9,12,2,0.0
2019,9,12,3,0.0
2019,9,12,4,0.0
2019,9,12,5,0.0
2019,9,12,6,0.0
2019,9,12,7,0.005
2019,9,12,8,0.012
2019,9,12,9,0.023
2019,9,12,10,0.033
2019,9,12,11,0.04
2019,9,12,12,0.041
2019,9,12,13,0.046
2019,9,12,14,0.046
2019,9,12,15,0.04
2019,9,12,16,0.027
2019,9,12,17,0.016
2019,9,12,18,0.006
2019,9,12,19,0.0
2019,9,12,20,0.0
2019,9,12,21,0.0
2019,9,12,22,0.0
2019,9,12,23,0.0
2019,9,13,0,0.0
2019,9,13,1,0.0
2019,9,13,2,0.0
2019,9,13,3,0.0
2019,9,13,4,0.0
2019,9,13,5,0.0
2019,9,13,6,0.0
2019,9,13,7,0.002
2019,9,13,8,0.007
2019,9,13,9,0.014
2019,9,13,10,0.02
2019,9,13,11,0.029
2019,9,13,12,0.038
2019,9,13,13,0.037
2019,9,13,14,0.035
2019,9,13,15,0.03
2019,9,13,16,0.024
2019,9,13,17,0.014
2019,9,13,18,0.005
2019,9,13,19,0.0
2019,9,13,20,0.0
2019,9,13,21,0.0
2019,9,13,22,0.0
2019,9,13,23,0.0
2019,9,14,0,0.0
2019,9,14,1,0.0
2019,9,14,2,0.0
2019,9,14,3,0.0
2019,9,14,4,0.0
2019,9,14,5,0.0
2019,9,14,6,0.0
2019,9,14,7,0.003
2019,9,14,8,0.008
2019,9,14,9,0.011
2019,9,14,10,0.016
2019,9,14,11,0.023
2019,9,14,12,0.032
2019,9,14,13,0.038
2019,9,14,14,0.038
2019,9,14,15,0.031
2019,9,14,16,0.023
2019,9,14,17,0.013
2019,9,14,18,0.003
2019,9,14,19,0.0
2019,9,14,20,0.0
2019,9,14,21,0.0
2019,9,14,22,0.0
2019,9,14,23,0.0
2019,9,15,0,0.0
2019,9,15,1,0.0
2019,9,15,2,0.0
2019,9,15,3,0.0
2019,9,15,4,0.0
2019,9,15,5,0.0
2019,9,15,6,0.0
2019,9,15,7,0.004
2019,9,15,8,0.013
2019,9,15,9,0.023
2019,9,15,10,0.031
2019,9,15,11,0.04
2019,9,15,12,0.057
2019,9,15,13,0.06
2019,9,15,14,0.066
2019,9,15,15,0.064
2019,9,15,16,0.057
2019,9,15,17,0.04
