BEGIN_DATA,
year,month,day,hour,load
2012,8,21,14,4.705984000000001
2012,8,21,15,4.722912
2012,8,21,16,4.731376
2012,8,21,17,4.714448000000001
2012,8,21,18,4.858336
2012,8,21,19,4.392816
2012,8,21,20,4.409744
2012,8,21,21,4.57056
2012,8,21,22,4.494384
2012,8,21,23,4.443600000000001
2012,8,22,0,4.48592
2012,8,22,1,4.375888
2012,8,22,2,4.3251040000000005
2012,8,22,3,4.299712
2012,8,22,4,4.308176
2012,8,22,5,4.40128
2012,8,22,6,4.773696
2012,8,22,7,5.264608
2012,8,22,8,5.16304
2012,8,22,9,5.019152
2012,8,22,10,4.917584
2012,8,22,11,4.714448000000001
2012,8,22,12,4.773696
2012,8,22,13,4.6128800000000005
2012,8,22,14,4.6128800000000005
2012,8,22,15,4.689056
2012,8,22,16,4.722912
2012,8,22,17,4.426672
2012,8,22,18,4.477456
2012,8,22,19,4.367424
2012,8,22,20,4.443600000000001
2012,8,22,21,4.48592
2012,8,22,22,4.392816
2012,8,22,23,4.435136000000001
2012,8,23,0,4.3166400000000005
2012,8,23,1,4.308176
2012,8,23,2,4.206608
2012,8,23,3,4.18968
2012,8,23,4,4.248928
2012,8,23,5,4.308176
2012,8,23,6,4.841408
2012,8,23,7,5.37464
2012,8,23,8,5.129184
2012,8,23,9,4.99376
2012,8,23,10,4.756768
2012,8,23,11,3.995008
2012,8,23,12,3.85112
2012,8,23,13,5.645488
2012,8,23,14,5.247680000000001
2012,8,23,15,4.934512
2012,8,23,16,4.714448000000001
2012,8,23,17,4.57056
2012,8,23,18,4.460528
2012,8,23,19,4.511312
2012,8,23,20,4.5874880000000005
2012,8,23,21,4.6128800000000005
2012,8,23,22,4.689056
2012,8,23,23,4.579024
2012,8,24,0,4.384352
2012,8,24,1,4.248928
2012,8,24,2,4.248928
2012,8,24,3,4.3166400000000005
2012,8,24,4,4.299712
2012,8,24,5,4.502848
2012,8,24,6,4.849872
2012,8,24,7,4.638272
2012,8,24,8,5.1461120000000005
2012,8,24,9,5.137648
2012,8,24,10,5.069936
2012,8,24,11,5.03608
2012,8,24,12,5.179968
2012,8,24,13,5.213824
2012,8,24,14,5.687808
2012,8,24,15,7.626064
2012,8,24,16,4.291248
2012,8,24,17,4.553632
2012,8,24,18,4.807551999999999
2012,8,24,19,4.73984
2012,8,24,20,5.518528000000001
2012,8,24,21,5.256144
2012,8,24,22,4.790624
2012,8,24,23,4.6128800000000005
2012,8,25,0,4.6128800000000005
2012,8,25,1,4.849872
2012,8,25,2,4.350496000000001
2012,8,25,3,4.858336
2012,8,25,4,5.611631999999999
2012,8,25,5,4.646736
2012,8,25,6,4.392816
2012,8,25,7,5.002224
2012,8,25,8,5.086863999999999
2012,8,25,9,4.942976
2012,8,25,10,4.934512
2012,8,25,11,5.053008
2012,8,25,12,5.112256
2012,8,25,13,4.003472
2012,8,25,14,4.48592
2012,8,25,15,4.78216
2012,8,25,16,4.78216
2012,8,25,17,5.7132
2012,8,25,18,6.212576
2012,8,25,19,5.763984000000001
2012,8,25,20,5.58624
2012,8,25,21,5.298464
2012,8,25,22,5.171504
2012,8,25,23,5.061472
2012,8,26,0,5.027616
2012,8,26,1,5.010688
2012,8,26,2,5.010688
2012,8,26,3,4.976832000000001
2012,8,26,4,4.99376
2012,8,26,5,5.078399999999999
2012,8,26,6,5.196896
2012,8,26,7,5.1545760000000005
2012,8,26,8,5.103792
2012,8,26,9,5.20536
2012,8,26,10,5.16304
2012,8,26,11,5.20536
2012,8,26,12,5.20536
2012,8,26,13,5.247680000000001
2012,8,26,14,5.230752000000001
2012,8,26,15,5.16304
2012,8,26,16,5.069936
2012,8,26,17,5.137648
2012,8,26,18,5.213824
2012,8,26,19,5.247680000000001
2012,8,26,20,5.230752000000001
2012,8,26,21,5.095328
2012,8,26,22,5.027616
2012,8,26,23,4.95144
2012,8,27,0,4.78216
2012,8,27,1,4.790624
2012,8,27,2,4.765232
2012,8,27,3,4.689056
2012,8,27,4,4.748304
2012,8,27,5,4.926048
2012,8,27,6,5.340784
2012,8,27,7,5.730128
2012,8,27,8,5.780912000000001
2012,8,27,9,5.62856
2012,8,27,10,5.357712
2012,8,27,11,5.137648
2012,8,27,12,5.103792
2012,8,27,13,6.254896
2012,8,27,14,4.807551999999999
2012,8,27,15,5.37464
2012,8,27,16,5.29
2012,8,27,17,5.103792
2012,8,27,18,5.188432
2012,8,27,19,5.1461120000000005
2012,8,27,20,5.010688
2012,8,27,21,4.917584
2012,8,27,22,4.917584
2012,8,27,23,4.917584
2012,8,28,0,4.832944
2012,8,28,1,4.799088
2012,8,28,2,4.6552
2012,8,28,3,4.663664
2012,8,28,4,4.672128
2012,8,28,5,4.841408
2012,8,28,6,5.053008
2012,8,28,7,5.061472
2012,8,28,8,5.239216000000001
2012,8,28,9,5.391568
2012,8,28,10,5.273072
2012,8,28,11,5.273072
2012,8,28,12,5.112256
2012,8,28,13,5.03608
2012,8,28,14,4.900656
2012,8,28,15,4.917584
2012,8,28,16,5.019152
2012,8,28,17,5.03608
2012,8,28,18,5.061472
2012,8,28,19,5.019152
2012,8,28,20,5.1461120000000005
2012,8,28,21,5.061472
2012,8,28,22,5.03608
2012,8,28,23,4.858336
2012,8,29,0,4.756768
2012,8,29,1,4.629808
2012,8,29,2,4.5874880000000005
2012,8,29,3,4.519776
2012,8,29,4,4.57056
2012,8,29,5,4.714448000000001
2012,8,29,6,5.086863999999999
2012,8,29,7,5.408496
2012,8,29,8,5.357712
2012,8,29,9,5.298464
2012,8,29,10,5.273072
2012,8,29,11,5.213824
2012,8,29,12,5.256144
2012,8,29,13,5.264608
2012,8,29,14,5.129184
2012,8,29,15,4.926048
2012,8,29,16,4.976832000000001
2012,8,29,17,5.002224
2012,8,29,18,4.942976
2012,8,29,19,4.8668000000000005
2012,8,29,20,4.8668000000000005
2012,8,29,21,4.799088
2012,8,29,22,4.917584
2012,8,29,23,4.934512
2012,8,30,0,4.756768
2012,8,30,1,4.705984000000001
2012,8,30,2,4.705984000000001
2012,8,30,3,4.646736
2012,8,30,4,4.5874880000000005
2012,8,30,5,4.6552
2012,8,30,6,4.714448000000001
2012,8,30,7,4.95144
2012,8,30,8,4.99376
2012,8,30,9,5.442352
2012,8,30,10,4.95144
2012,8,30,11,4.553632
2012,8,30,12,5.16304
2012,8,30,13,4.824479999999999
2012,8,30,14,4.426672
2012,8,30,15,4.48592
2012,8,30,16,4.545167999999999
2012,8,30,17,4.756768
2012,8,30,18,4.807551999999999
2012,8,30,19,4.824479999999999
2012,8,30,20,5.002224
2012,8,30,21,4.917584
2012,8,30,22,4.807551999999999
2012,8,30,23,4.680592
2012,8,31,0,4.638272
2012,8,31,1,4.5959520000000005
2012,8,31,2,4.629808
2012,8,31,3,4.6128800000000005
2012,8,31,4,4.705984000000001
2012,8,31,5,4.858336
2012,8,31,6,5.053008
2012,8,31,7,5.281536
2012,8,31,8,5.366176
2012,8,31,9,5.467744
2012,8,31,10,5.366176
2012,8,31,11,5.37464
2012,8,31,12,5.831696
2012,8,31,13,5.789376000000001
2012,8,31,14,5.315392
2012,8,31,15,5.188432
2012,8,31,16,5.569312
2012,8,31,17,5.823232
2012,8,31,18,5.848624
2012,8,31,19,5.865552
2012,8,31,20,5.679344
2012,8,31,21,5.391568
2012,8,31,22,5.20536
2012,8,31,23,5.103792
2012,9,1,0,5.1461120000000005
2012,9,1,1,5.002224
2012,9,1,2,4.90912
2012,9,1,3,4.858336
2012,9,1,4,4.773696
2012,9,1,5,4.832944
2012,9,1,6,4.934512
2012,9,1,7,5.12072
2012,9,1,8,4.697520000000001
2012,9,1,9,5.095328
2012,9,1,10,5.078399999999999
2012,9,1,11,5.069936
2012,9,1,12,5.069936
2012,9,1,13,5.247680000000001
2012,9,1,14,5.188432
2012,9,1,15,5.086863999999999
2012,9,1,16,4.985296
2012,9,1,17,4.858336
2012,9,1,18,4.680592
2012,9,1,19,4.816015999999999
2012,9,1,20,4.807551999999999
2012,9,1,21,4.663664
2012,9,1,22,4.638272
2012,9,1,23,4.52824
2012,9,2,0,4.418208
2012,9,2,1,4.460528
2012,9,2,2,4.443600000000001
2012,9,2,3,4.502848
2012,9,2,4,4.460528
2012,9,2,5,4.562096
2012,9,2,6,4.579024
2012,9,2,7,4.689056
2012,9,2,8,4.705984000000001
2012,9,2,9,4.73984
2012,9,2,10,4.705984000000001
2012,9,2,11,4.73984
2012,9,2,12,4.629808
2012,9,2,13,4.6128800000000005
2012,9,2,14,4.5874880000000005
2012,9,2,15,4.553632
2012,9,2,16,4.536703999999999
2012,9,2,17,4.57056
2012,9,2,18,4.57056
2012,9,2,19,4.672128
2012,9,2,20,4.756768
2012,9,2,21,4.78216
2012,9,2,22,4.6552
2012,9,2,23,4.6128800000000005
2012,9,3,0,4.426672
2012,9,3,1,4.367424
2012,9,3,2,4.375888
2012,9,3,3,4.3166400000000005
2012,9,3,4,4.282784
2012,9,3,5,4.477456
2012,9,3,6,4.849872
2012,9,3,7,5.069936
2012,9,3,8,5.12072
2012,9,3,9,5.273072
2012,9,3,10,5.112256
2012,9,3,11,4.646736
2012,9,3,12,4.680592
2012,9,3,13,4.858336
2012,9,3,14,4.638272
2012,9,3,15,4.6552
2012,9,3,16,5.264608
2012,9,3,17,5.196896
2012,9,3,18,5.103792
2012,9,3,19,5.019152
2012,9,3,20,4.917584
2012,9,3,21,4.926048
2012,9,3,22,4.841408
2012,9,3,23,4.841408
2012,9,4,0,4.841408
2012,9,4,1,4.841408
2012,9,4,2,4.841408
2012,9,4,3,4.841408
2012,9,4,4,4.841408
2012,9,4,5,4.841408
2012,9,4,6,4.841408
2012,9,4,7,4.841408
2012,9,4,8,4.841408
2012,9,4,9,4.841408
2012,9,4,10,4.841408
2012,9,4,11,4.841408
2012,9,4,12,4.841408
2012,9,4,13,4.841408
2012,9,4,14,4.841408
2012,9,4,15,4.841408
2012,9,4,16,4.841408
2012,9,4,17,4.841408
2012,9,4,18,4.841408
2012,9,4,19,4.841408
2012,9,4,20,4.841408
2012,9,4,21,4.841408
2012,9,4,22,4.841408
2012,9,4,23,4.841408
2012,9,5,0,4.6044160000000005
2012,9,5,1,4.579024
2012,9,5,2,4.6044160000000005
2012,9,5,3,4.689056
2012,9,5,4,4.807551999999999
2012,9,5,5,4.976832000000001
2012,9,5,6,5.442352
2012,9,5,7,5.704736
2012,9,5,8,5.408496
2012,9,5,9,5.33232
2012,9,5,10,5.383104
2012,9,5,11,5.349247999999999
2012,9,5,12,5.179968
2012,9,5,13,5.222288
2012,9,5,14,5.171504
2012,9,5,15,5.16304
2012,9,5,16,5.1545760000000005
2012,9,5,17,5.129184
2012,9,5,18,5.12072
2012,9,5,19,5.053008
2012,9,5,20,4.942976
2012,9,5,21,4.8837280000000005
2012,9,5,22,4.790624
2012,9,5,23,4.722912
2012,9,6,0,4.8837280000000005
2012,9,6,1,5.053008
2012,9,6,2,5.1461120000000005
2012,9,6,3,5.188432
2012,9,6,4,5.171504
2012,9,6,5,5.535456
2012,9,6,6,5.831696
2012,9,6,7,5.992512
2012,9,6,8,5.907872
2012,9,6,9,5.941728
2012,9,6,10,5.763984000000001
2012,9,6,11,5.763984000000001
2012,9,6,12,5.679344
2012,9,6,13,5.679344
2012,9,6,14,5.730128
2012,9,6,15,5.603168
2012,9,6,16,5.552384
2012,9,6,17,5.535456
2012,9,6,18,5.577776
2012,9,6,19,5.560848
2012,9,6,20,5.569312
2012,9,6,21,5.637024
2012,9,6,22,5.510064000000001
2012,9,6,23,5.391568
2012,9,7,0,5.264608
2012,9,7,1,5.1545760000000005
2012,9,7,2,5.171504
2012,9,7,3,5.112256
2012,9,7,4,5.1545760000000005
2012,9,7,5,5.433888
2012,9,7,6,6.237968
2012,9,7,7,6.669632
2012,9,7,8,6.627312
2012,9,7,9,6.525744
2012,9,7,10,6.703488
2012,9,7,11,6.424176
2012,9,7,12,5.730128
2012,9,7,13,5.620095999999999
2012,9,7,14,5.518528000000001
2012,9,7,15,5.239216000000001
2012,9,7,16,5.137648
2012,9,7,17,4.858336
2012,9,7,18,4.824479999999999
2012,9,7,19,4.816015999999999
2012,9,7,20,4.799088
2012,9,7,21,4.799088
2012,9,7,22,4.73984
2012,9,7,23,4.73984
2012,9,8,0,4.968368000000001
2012,9,8,1,5.12072
2012,9,8,2,4.917584
2012,9,8,3,4.90912
2012,9,8,4,4.832944
2012,9,8,5,4.934512
2012,9,8,6,5.1461120000000005
2012,9,8,7,5.357712
2012,9,8,8,5.357712
2012,9,8,9,5.476208
2012,9,8,10,5.442352
2012,9,8,11,5.247680000000001
2012,9,8,12,5.027616
2012,9,8,13,4.756768
2012,9,8,14,4.748304
2012,9,8,15,4.824479999999999
2012,9,8,16,4.90912
2012,9,8,17,4.900656
2012,9,8,18,4.545167999999999
2012,9,8,19,4.638272
2012,9,8,20,5.20536
2012,9,8,21,4.934512
2012,9,8,22,4.8668000000000005
2012,9,8,23,4.756768
2012,9,9,0,4.621344000000001
2012,9,9,1,4.5959520000000005
2012,9,9,2,4.562096
2012,9,9,3,4.460528
2012,9,9,4,4.48592
2012,9,9,5,4.6552
2012,9,9,6,4.748304
2012,9,9,7,4.8668000000000005
2012,9,9,8,5.1461120000000005
2012,9,9,9,5.002224
2012,9,9,10,5.196896
2012,9,9,11,5.171504
2012,9,9,12,5.086863999999999
2012,9,9,13,4.99376
2012,9,9,14,4.926048
2012,9,9,15,4.858336
2012,9,9,16,4.8668000000000005
2012,9,9,17,4.942976
2012,9,9,18,4.90912
2012,9,9,19,4.959904000000001
2012,9,9,20,4.95144
2012,9,9,21,4.8921920000000005
2012,9,9,22,4.841408
2012,9,9,23,4.714448000000001
2012,9,10,0,4.629808
2012,9,10,1,4.5874880000000005
2012,9,10,2,4.57056
2012,9,10,3,4.502848
2012,9,10,4,4.562096
2012,9,10,5,4.722912
2012,9,10,6,5.230752000000001
2012,9,10,7,5.620095999999999
2012,9,10,8,5.857088
2012,9,10,9,5.62856
2012,9,10,10,5.306928
2012,9,10,11,5.306928
2012,9,10,12,5.061472
2012,9,10,13,5.103792
2012,9,10,14,5.010688
2012,9,10,15,5.010688
2012,9,10,16,5.1461120000000005
2012,9,10,17,5.112256
2012,9,10,18,4.942976
2012,9,10,19,4.968368000000001
2012,9,10,20,4.722912
2012,9,10,21,4.773696
2012,9,10,22,4.934512
2012,9,10,23,4.8668000000000005
2012,9,11,0,4.765232
2012,9,11,1,4.731376
2012,9,11,2,4.722912
2012,9,11,3,4.697520000000001
2012,9,11,4,4.697520000000001
2012,9,11,5,4.8752640000000005
2012,9,11,6,5.560848
2012,9,11,7,6.00944
2012,9,11,8,5.704736
2012,9,11,9,5.653952
2012,9,11,10,5.603168
2012,9,11,11,5.535456
2012,9,11,12,5.45928
2012,9,11,13,5.476208
2012,9,11,14,5.383104
2012,9,11,15,5.357712
2012,9,11,16,5.433888
2012,9,11,17,5.526992
2012,9,11,18,5.645488
2012,9,11,19,5.535456
2012,9,11,20,5.637024
2012,9,11,21,5.603168
2012,9,11,22,5.62856
2012,9,11,23,5.484672
2012,9,12,0,5.400032
2012,9,12,1,5.41696
2012,9,12,2,5.4254240000000005
2012,9,12,3,5.476208
2012,9,12,4,5.54392
2012,9,12,5,5.780912000000001
2012,9,12,6,4.14736
2012,9,12,7,4.14736
2012,9,12,8,4.14736
2012,9,12,9,4.807551999999999
2012,9,12,10,6.1364
2012,9,12,11,5.975584
2012,9,12,12,6.322608000000001
2012,9,12,13,6.508816
2012,9,12,14,6.381856
2012,9,12,15,6.407248
2012,9,12,16,6.373392
2012,9,12,17,6.449568
2012,9,12,18,6.314144000000001
2012,9,12,19,6.491888
2012,9,12,20,6.5511360000000005
2012,9,12,21,6.661168
2012,9,12,22,6.339536
2012,9,12,23,6.195648
2012,9,13,0,6.204112
2012,9,13,1,6.195648
2012,9,13,2,6.00944
2012,9,13,3,5.9248
2012,9,13,4,5.975584
2012,9,13,5,6.339536
2012,9,13,6,6.7712
2012,9,13,7,7.1182240000000006
2012,9,13,8,6.915088
2012,9,13,9,6.610384
2012,9,13,10,6.458032
2012,9,13,11,5.721664
2012,9,13,12,5.662416
2012,9,13,13,5.645488
2012,9,13,14,5.730128
2012,9,13,15,6.051760000000001
2012,9,13,16,5.992512
2012,9,13,17,6.17872
2012,9,13,18,6.161792
2012,9,13,19,5.67088
2012,9,13,20,5.721664
2012,9,13,21,5.907872
2012,9,13,22,5.916336
2012,9,13,23,5.58624
2012,9,14,0,5.662416
2012,9,14,1,5.62856
2012,9,14,2,5.54392
2012,9,14,3,5.484672
2012,9,14,4,5.41696
2012,9,14,5,6.204112
2012,9,14,6,6.534208
2012,9,14,7,6.703488
2012,9,14,8,6.576528000000001
2012,9,14,9,6.51728
2012,9,14,10,6.043296000000001
2012,9,14,11,6.923552
2012,9,14,12,6.339536
2012,9,14,13,6.271824
2012,9,14,14,6.466496
2012,9,14,15,6.627312
2012,9,14,16,6.534208
2012,9,14,17,6.618848
2012,9,14,18,6.449568
2012,9,14,19,6.449568
2012,9,14,20,6.449568
2012,9,14,21,6.449568
2012,9,14,22,6.449568
2012,9,14,23,6.449568
2012,9,15,0,6.449568
2012,9,15,1,6.449568
2012,9,15,2,6.449568
2012,9,15,3,6.449568
2012,9,15,4,6.449568
2012,9,15,5,6.449568
2012,9,15,6,6.449568
2012,9,15,7,6.449568
2012,9,15,8,6.449568
2012,9,15,9,6.449568
2012,9,15,10,6.449568
2012,9,15,11,6.449568
2012,9,15,12,6.449568
2012,9,15,13,6.449568
2012,9,15,14,6.449568
2012,9,15,15,6.449568
2012,9,15,16,6.449568
2012,9,15,17,6.449568
2012,9,15,18,6.449568
2012,9,15,19,6.449568
2012,9,15,20,6.449568
2012,9,15,21,6.449568
2012,9,15,22,6.449568
2012,9,15,23,6.449568
2012,9,16,0,6.449568
2012,9,16,1,6.449568
2012,9,16,2,6.449568
2012,9,16,3,6.449568
2012,9,16,4,6.449568
2012,9,16,5,6.449568
2012,9,16,6,6.449568
2012,9,16,7,6.449568
2012,9,16,8,6.449568
2012,9,16,9,6.449568
2012,9,16,10,6.449568
2012,9,16,11,6.449568
2012,9,16,12,6.449568
2012,9,16,13,6.449568
2012,9,16,14,6.449568
2012,9,16,15,6.449568
2012,9,16,16,6.449568
2012,9,16,17,6.449568
2012,9,16,18,6.449568
2012,9,16,19,6.449568
2012,9,16,20,6.449568
2012,9,16,21,6.449568
2012,9,16,22,6.449568
2012,9,16,23,6.449568
2012,9,17,0,4.291248
2012,9,17,1,5.637024
2012,9,17,2,5.37464
2012,9,17,3,5.20536
2012,9,17,4,5.256144
2012,9,17,5,5.16304
2012,9,17,6,5.078399999999999
2012,9,17,7,5.061472
2012,9,17,8,5.095328
2012,9,17,9,5.247680000000001
2012,9,17,10,5.078399999999999
2012,9,17,11,5.002224
2012,9,17,12,5.188432
2012,9,17,13,5.349247999999999
2012,9,17,14,6.737344
2012,9,17,15,6.9828
2012,9,17,16,7.02512
2012,9,17,17,7.016656
2012,9,17,18,7.211328000000001
2012,9,17,19,6.855840000000001
2012,9,17,20,6.737344
2012,9,17,21,6.5511360000000005
2012,9,17,22,6.449568
2012,9,17,23,6.305680000000001
2012,9,18,0,6.364928
2012,9,18,1,6.187184
2012,9,18,2,6.212576
2012,9,18,3,6.322608000000001
2012,9,18,4,6.246432
2012,9,18,5,6.398784
2012,9,18,6,7.084368
2012,9,18,7,7.524496
2012,9,18,8,7.202864
2012,9,18,9,6.94048
2012,9,18,10,6.94048
2012,9,18,11,6.788128
2012,9,18,12,6.720416
2012,9,18,13,6.754272
2012,9,18,14,6.7712
2012,9,18,15,6.8389120000000005
2012,9,18,16,6.89816
2012,9,18,17,6.855840000000001
2012,9,18,18,6.881232
2012,9,18,19,6.932016
2012,9,18,20,6.779664
2012,9,18,21,6.669632
2012,9,18,22,6.51728
2012,9,18,23,6.542672
2012,9,19,0,6.348
2012,9,19,1,6.331072
2012,9,19,2,6.077152
2012,9,19,3,6.051760000000001
2012,9,19,4,6.381856
2012,9,19,5,6.491888
2012,9,19,6,6.932016
2012,9,19,7,7.338287999999999
2012,9,19,8,6.991264
2012,9,19,9,7.058976
2012,9,19,10,6.9828
2012,9,19,11,7.228256000000001
2012,9,19,12,6.796592
2012,9,19,13,6.999728
2012,9,19,14,7.304432
2012,9,19,15,7.0928320000000005
2012,9,19,16,6.89816
2012,9,19,17,6.779664
2012,9,19,18,6.8304480000000005
2012,9,19,19,6.695024
2012,9,19,20,6.8304480000000005
2012,9,19,21,6.652704
2012,9,19,22,6.458032
2012,9,19,23,6.398784
2012,9,20,0,6.22104
2012,9,20,1,6.153328
2012,9,20,2,6.144864
2012,9,20,3,6.246432
2012,9,20,4,6.204112
2012,9,20,5,6.51728
2012,9,20,6,7.169008
2012,9,20,7,7.499104
2012,9,20,8,7.329823999999999
2012,9,20,9,7.160544
2012,9,20,10,7.160544
2012,9,20,11,7.160544
2012,9,20,12,7.15208
2012,9,20,13,8.42168
2012,9,20,14,7.1944
2012,9,20,15,7.075904
2012,9,20,16,7.135152000000001
2012,9,20,17,7.211328000000001
2012,9,20,18,7.0928320000000005
2012,9,20,19,6.89816
2012,9,20,20,6.915088
2012,9,20,21,6.923552
2012,9,20,22,6.737344
2012,9,20,23,6.525744
2012,9,21,0,6.43264
2012,9,21,1,6.229504
2012,9,21,2,6.1364
2012,9,21,3,6.144864
2012,9,21,4,6.254896
2012,9,21,5,6.373392
2012,9,21,6,6.923552
2012,9,21,7,7.651456
2012,9,21,8,7.465248
2012,9,21,9,7.44832
2012,9,21,10,7.422928
2012,9,21,11,7.1012960000000005
2012,9,21,12,7.202864
2012,9,21,13,7.160544
2012,9,21,14,7.008192
2012,9,21,15,6.974336
2012,9,21,16,7.135152000000001
2012,9,21,17,6.872768
2012,9,21,18,6.872768
2012,9,21,19,6.881232
2012,9,21,20,6.915088
2012,9,21,21,6.5596000000000005
2012,9,21,22,6.458032
2012,9,21,23,6.458032
2012,9,22,0,6.254896
2012,9,22,1,6.212576
2012,9,22,2,6.161792
2012,9,22,3,6.254896
2012,9,22,4,6.331072
2012,9,22,5,6.407248
2012,9,22,6,6.43264
2012,9,22,7,6.610384
2012,9,22,8,6.805056
2012,9,22,9,6.669632
2012,9,22,10,6.737344
2012,9,22,11,6.737344
2012,9,22,12,6.60192
2012,9,22,13,6.534208
2012,9,22,14,6.491888
2012,9,22,15,6.593456000000001
2012,9,22,16,6.720416
2012,9,22,17,6.584992000000001
2012,9,22,18,6.593456000000001
2012,9,22,19,6.415712000000001
2012,9,22,20,6.407248
2012,9,22,21,6.39032
2012,9,22,22,6.364928
2012,9,22,23,6.26336
2012,9,23,0,6.22104
2012,9,23,1,6.144864
2012,9,23,2,6.060224000000001
2012,9,23,3,6.034832000000001
2012,9,23,4,6.161792
2012,9,23,5,6.127936
2012,9,23,6,6.39032
2012,9,23,7,6.47496
2012,9,23,8,6.500352
2012,9,23,9,6.483424
2012,9,23,10,6.593456000000001
2012,9,23,11,6.584992000000001
2012,9,23,12,6.47496
2012,9,23,13,6.348
2012,9,23,14,6.204112
2012,9,23,15,6.229504
2012,9,23,16,6.254896
2012,9,23,17,6.170256
2012,9,23,18,6.153328
2012,9,23,19,6.280288
2012,9,23,20,6.212576
2012,9,23,21,6.127936
2012,9,23,22,6.153328
2012,9,23,23,5.992512
2012,9,24,0,5.890944
2012,9,24,1,5.704736
2012,9,24,2,5.611631999999999
2012,9,24,3,5.467744
2012,9,24,4,5.484672
2012,9,24,5,5.637024
2012,9,24,6,6.043296000000001
2012,9,24,7,6.872768
2012,9,24,8,6.745808
2012,9,24,9,6.441104
2012,9,24,10,6.195648
2012,9,24,11,6.077152
2012,9,24,12,5.992512
2012,9,24,13,6.051760000000001
2012,9,24,14,5.933264
2012,9,24,15,5.992512
2012,9,24,16,5.907872
2012,9,24,17,5.96712
2012,9,24,18,5.984048
2012,9,24,19,6.051760000000001
2012,9,24,20,5.9248
2012,9,24,21,5.645488
2012,9,24,22,5.239216000000001
2012,9,24,23,5.1461120000000005
2012,9,25,0,5.095328
2012,9,25,1,5.196896
2012,9,25,2,5.222288
2012,9,25,3,5.323856
2012,9,25,4,5.188432
2012,9,25,5,5.484672
2012,9,25,6,6.000976
2012,9,25,7,6.584992000000001
2012,9,25,8,6.635776
2012,9,25,9,6.610384
2012,9,25,10,6.779664
2012,9,25,11,6.356464
2012,9,25,12,6.26336
2012,9,25,13,6.17872
2012,9,25,14,6.271824
2012,9,25,15,6.449568
2012,9,25,16,6.8135200000000005
2012,9,25,17,6.889696
2012,9,25,18,6.788128
2012,9,25,19,6.483424
2012,9,25,20,6.415712000000001
2012,9,25,21,6.373392
2012,9,25,22,6.051760000000001
2012,9,25,23,5.857088
2012,9,26,0,5.780912000000001
2012,9,26,1,5.738592
2012,9,26,2,5.806304
2012,9,26,3,5.526992
2012,9,26,4,5.755520000000001
2012,9,26,5,6.060224000000001
2012,9,26,6,6.593456000000001
2012,9,26,7,7.160544
2012,9,26,8,7.169008
2012,9,26,9,7.06744
2012,9,26,10,6.855840000000001
2012,9,26,11,6.923552
2012,9,26,12,7.033584
2012,9,26,13,7.016656
2012,9,26,14,6.441104
2012,9,26,15,5.975584
2012,9,26,16,6.060224000000001
2012,9,26,17,6.314144000000001
2012,9,26,18,6.7712
2012,9,26,19,7.262112
2012,9,26,20,7.312896
2012,9,26,21,7.304432
2012,9,26,22,6.932016
2012,9,26,23,6.51728
2012,9,27,0,6.17872
2012,9,27,1,6.348
2012,9,27,2,6.271824
2012,9,27,3,6.271824
2012,9,27,4,6.314144000000001
2012,9,27,5,6.584992000000001
2012,9,27,6,7.126688000000001
2012,9,27,7,7.65992
2012,9,27,8,7.651456
2012,9,27,9,7.456784
2012,9,27,10,7.36368
2012,9,27,11,7.499104
2012,9,27,12,7.44832
2012,9,27,13,7.36368
2012,9,27,14,7.253648
2012,9,27,15,7.304432
2012,9,27,16,7.211328000000001
2012,9,27,17,7.169008
2012,9,27,18,7.219792000000001
2012,9,27,19,7.295968
2012,9,27,20,7.211328000000001
2012,9,27,21,7.1097600000000005
2012,9,27,22,6.762736
2012,9,27,23,6.745808
2012,9,28,0,6.500352
2012,9,28,1,6.576528000000001
2012,9,28,2,6.618848
2012,9,28,3,6.618848
2012,9,28,4,6.64424
2012,9,28,5,6.872768
2012,9,28,6,7.262112
2012,9,28,7,7.609136
2012,9,28,8,7.685312
2012,9,28,9,7.609136
2012,9,28,10,7.439856
2012,9,28,11,7.592207999999999
2012,9,28,12,6.788128
2012,9,28,13,6.788128
2012,9,28,14,6.788128
2012,9,28,15,6.788128
2012,9,28,16,6.788128
2012,9,28,17,7.456784
2012,9,28,18,8.497856
2012,9,28,19,8.785632
2012,9,28,20,8.413216
2012,9,28,21,8.370896
2012,9,28,22,7.778416
2012,9,28,23,7.185936
2012,9,29,0,7.169008
2012,9,29,1,6.796592
2012,9,29,2,6.508816
2012,9,29,3,6.788128
2012,9,29,4,6.762736
2012,9,29,5,6.8135200000000005
2012,9,29,6,6.745808
2012,9,29,7,6.7712
2012,9,29,8,6.974336
2012,9,29,9,6.965872
2012,9,29,10,7.1012960000000005
2012,9,29,11,7.135152000000001
2012,9,29,12,6.881232
2012,9,29,13,6.788128
2012,9,29,14,6.737344
2012,9,29,15,6.779664
2012,9,29,16,6.9828
2012,9,29,17,6.881232
2012,9,29,18,7.042048
2012,9,29,19,6.932016
2012,9,29,20,6.796592
2012,9,29,21,6.889696
2012,9,29,22,6.974336
2012,9,29,23,7.050512
2012,9,30,0,6.9828
2012,9,30,1,6.999728
2012,9,30,2,6.9828
2012,9,30,3,7.016656
2012,9,30,4,7.169008
2012,9,30,5,7.177472
2012,9,30,6,7.270576
2012,9,30,7,7.389072
2012,9,30,8,7.634528
