BEGIN_DATA,
year,month,day,hour,load
2011,6,13,5,4.164
2011,6,13,6,4.164
2011,6,13,7,5.249
2011,6,13,8,5.41
2011,6,13,9,5.453
2011,6,13,10,5.04033
2011,6,13,11,5.00333
2011,6,13,12,5.03633
2011,6,13,13,5.063
2011,6,13,14,4.93
2011,6,13,15,4.767
2011,6,13,16,4.965
2011,6,13,17,4.864
2011,6,13,18,4.772
2011,6,13,19,4.579
2011,6,13,20,4.585
2011,6,13,21,4.366
2011,6,13,22,4.009
2011,6,13,23,3.79
2011,6,14,0,3.65
2011,6,14,1,3.65
2011,6,14,2,3.65
2011,6,14,3,3.65
2011,6,14,4,3.755
2011,6,14,5,3.755
2011,6,14,6,4.34
2011,6,14,7,5.283
2011,6,14,8,5.237
2011,6,14,9,5.228
2011,6,14,10,5.1850000000000005
2011,6,14,11,4.958
2011,6,14,12,5.305
2011,6,14,13,5.2330000000000005
2011,6,14,14,5.059
2011,6,14,15,4.952
2011,6,14,16,5.098
2011,6,14,17,5.159
2011,6,14,18,4.91
2011,6,14,19,4.672
2011,6,14,20,4.6080000000000005
2011,6,14,21,4.446
2011,6,14,22,4.14
2011,6,14,23,3.74
2011,6,15,0,3.68
2011,6,15,1,3.69
2011,6,15,2,3.69
2011,6,15,3,3.645
2011,6,15,4,3.645
2011,6,15,5,4.129
2011,6,15,6,4.129
2011,6,15,7,5.165
2011,6,15,8,5.188
2011,6,15,9,5.1610000000000005
2011,6,15,10,4.955
2011,6,15,11,5.042
2011,6,15,12,5.159
2011,6,15,13,5.2780000000000005
2011,6,15,14,4.937
2011,6,15,15,5.089
2011,6,15,16,4.981
2011,6,15,17,4.843
2011,6,15,18,4.844
2011,6,15,19,4.795
2011,6,15,20,4.918
2011,6,15,21,4.803
2011,6,15,22,4.232
2011,6,15,23,3.95
2011,6,16,0,3.835
2011,6,16,1,3.835
2011,6,16,2,3.79
2011,6,16,3,3.79
2011,6,16,4,3.79
2011,6,16,5,3.79
2011,6,16,6,4.461
2011,6,16,7,5.235
2011,6,16,8,5.216
2011,6,16,9,5.439
2011,6,16,10,5.261
2011,6,16,11,5.181
2011,6,16,12,5.404
2011,6,16,13,5.42
2011,6,16,14,4.987
2011,6,16,15,4.737
2011,6,16,16,4.597
2011,6,16,17,4.58
2011,6,16,18,4.405
2011,6,16,19,4.405
2011,6,16,20,4.22
2011,6,16,21,4.11
2011,6,16,22,3.98
2011,6,16,23,3.92
2011,6,17,0,3.86
2011,6,17,1,3.8
2011,6,17,2,3.8
2011,6,17,3,3.8
2011,6,17,4,3.8
2011,6,17,5,3.905
2011,6,17,6,3.905
2011,6,17,7,4.18
2011,6,17,8,4.4225
2011,6,17,9,4.4225
2011,6,17,10,4.4225
2011,6,17,11,4.4225
2011,6,17,12,4.41
2011,6,17,13,4.41
2011,6,17,14,4.63
2011,6,17,15,4.3950000000000005
2011,6,17,16,4.3950000000000005
2011,6,17,17,4.2125
2011,6,17,18,4.2125
2011,6,17,19,4.2125
2011,6,17,20,4.2125
2011,6,17,21,4.04
2011,6,17,22,3.89
2011,6,17,23,3.7025
2011,6,18,0,3.7025
2011,6,18,1,3.7025
2011,6,18,2,3.7025
2011,6,18,3,3.65
2011,6,18,4,3.65
2011,6,18,5,3.80333
2011,6,18,6,3.80333
2011,6,18,7,3.80333
2011,6,18,8,3.99
2011,6,18,9,4.19
2011,6,18,10,4.3
2011,6,18,11,4.38
2011,6,18,12,4.38
2011,6,18,13,4.39
2011,6,18,14,4.5600000000000005
2011,6,18,15,4.465
2011,6,18,16,4.465
2011,6,18,17,4.43
2011,6,18,18,4.25
2011,6,18,19,4.16
2011,6,18,20,4.09
2011,6,18,21,3.97
2011,6,18,22,3.88
2011,6,18,23,3.83
2011,6,19,0,3.805
2011,6,19,1,3.805
2011,6,19,2,3.72
2011,6,19,3,3.72
2011,6,19,4,3.83
2011,6,19,5,3.83
2011,6,19,6,4.5
2011,6,19,7,5.29
2011,6,19,8,5.83
2011,6,19,9,5.83
2011,6,19,10,5.37
2011,6,19,11,5.3500000000000005
2011,6,19,12,5.46
2011,6,19,13,5.71
2011,6,19,14,5.71
2011,6,19,15,5.42
2011,6,19,16,5.42
2011,6,19,17,5.19
2011,6,19,18,5.19
2011,6,19,19,4.67
2011,6,19,20,4.95
2011,6,19,21,4.94
2011,6,19,22,4.19
2011,6,19,23,3.79
2011,6,20,0,3.74
2011,6,20,1,3.74
2011,6,20,2,3.66
2011,6,20,3,3.71
2011,6,20,4,3.73
2011,6,20,5,4.21
2011,6,20,6,4.21
2011,6,20,7,5.54
2011,6,20,8,5.91
2011,6,20,9,5.91
2011,6,20,10,5.6000000000000005
2011,6,20,11,5.42
2011,6,20,12,5.93
2011,6,20,13,5.329
2011,6,20,14,4.908
2011,6,20,15,5.2
2011,6,20,16,5.36
2011,6,20,17,5.34
2011,6,20,18,4.99
2011,6,20,19,4.83
2011,6,20,20,5.03
2011,6,20,21,5.03
2011,6,20,22,4.29
2011,6,20,23,3.83
2011,6,21,0,3.71
2011,6,21,1,3.63
2011,6,21,2,3.68
2011,6,21,3,3.62
2011,6,21,4,3.68
2011,6,21,5,3.91
2011,6,21,6,4.49
2011,6,21,7,5.57
2011,6,21,8,6.0
2011,6,21,9,6.19
2011,6,21,10,5.99
2011,6,21,11,5.86
2011,6,21,12,6.3500000000000005
2011,6,21,13,6.3500000000000005
2011,6,21,14,5.89
2011,6,21,15,5.8500000000000005
2011,6,21,16,6.0200000000000005
2011,6,21,17,5.86
2011,6,21,18,5.65
2011,6,21,19,5.41
2011,6,21,20,5.72
2011,6,21,21,5.54
2011,6,21,22,4.73
2011,6,21,23,4.33
2011,6,22,0,4.23
2011,6,22,1,4.2700000000000005
2011,6,22,2,4.28
2011,6,22,3,4.22
2011,6,22,4,4.24
2011,6,22,5,4.51
2011,6,22,6,5.0200000000000005
2011,6,22,7,6.23
2011,6,22,8,6.41
2011,6,22,9,6.3
2011,6,22,10,6.03
2011,6,22,11,5.9
2011,6,22,12,6.32
2011,6,22,13,6.22
2011,6,22,14,5.98
2011,6,22,15,5.95
2011,6,22,16,6.28
2011,6,22,17,6.16
2011,6,22,18,5.65
2011,6,22,19,5.57
2011,6,22,20,5.8
2011,6,22,21,5.8
2011,6,22,22,4.88
2011,6,22,23,3.85
2011,6,23,0,3.75
2011,6,23,1,3.75
2011,6,23,2,3.68
2011,6,23,3,3.68
2011,6,23,4,3.60333
2011,6,23,5,4.27833
2011,6,23,6,4.27833
2011,6,23,7,5.63
2011,6,23,8,5.5200000000000005
2011,6,23,9,5.69
2011,6,23,10,5.55
2011,6,23,11,5.34
2011,6,23,12,5.89
2011,6,23,13,5.54
2011,6,23,14,5.26
2011,6,23,15,5.15
2011,6,23,16,4.99
2011,6,23,17,4.89
2011,6,23,18,4.65
2011,6,23,19,4.37
2011,6,23,20,4.63
2011,6,23,21,4.41
2011,6,23,22,3.88
2011,6,23,23,3.75
2011,6,24,0,3.75
2011,6,24,1,3.69
2011,6,24,2,3.71
2011,6,24,3,3.65
2011,6,24,4,3.5700000000000003
2011,6,24,5,3.59
2011,6,24,6,3.94
2011,6,24,7,4.14
2011,6,24,8,4.38
2011,6,24,9,4.51
2011,6,24,10,4.45
2011,6,24,11,4.46
2011,6,24,12,4.54
2011,6,24,13,4.53
2011,6,24,14,4.47
2011,6,24,15,4.3
2011,6,24,16,4.2700000000000005
2011,6,24,17,4.17
2011,6,24,18,4.07
2011,6,24,19,4.0200000000000005
2011,6,24,20,4.0200000000000005
2011,6,24,21,3.89
2011,6,24,22,3.85
2011,6,24,23,3.7
2011,6,25,0,3.69
2011,6,25,1,3.56
2011,6,25,2,3.5500000000000003
2011,6,25,3,3.62
2011,6,25,4,3.6
2011,6,25,5,3.66
2011,6,25,6,3.76
2011,6,25,7,3.79
2011,6,25,8,3.91
2011,6,25,9,4.15
2011,6,25,10,4.17
2011,6,25,11,4.2
2011,6,25,12,4.2
2011,6,25,13,4.36
2011,6,25,14,4.47
2011,6,25,15,4.41
2011,6,25,16,4.33
2011,6,25,17,4.17
2011,6,25,18,4.2
2011,6,25,19,4.15
2011,6,25,20,4.0600000000000005
2011,6,25,21,3.95
2011,6,25,22,3.83
2011,6,25,23,3.76
2011,6,26,0,3.75
2011,6,26,1,3.67
2011,6,26,2,3.67
2011,6,26,3,3.66
2011,6,26,4,3.68
2011,6,26,5,4.155
2011,6,26,6,4.155
2011,6,26,7,5.36
2011,6,26,8,5.65
2011,6,26,9,5.75
2011,6,26,10,5.62
2011,6,26,11,5.45
2011,6,26,12,5.51
2011,6,26,13,5.945
2011,6,26,14,5.418
2011,6,26,15,5.47
2011,6,26,16,5.46
2011,6,26,17,5.48
2011,6,26,18,5.14
2011,6,26,19,4.8100000000000005
2011,6,26,20,5.12
2011,6,26,21,4.95
2011,6,26,22,4.26
2011,6,26,23,3.99
2011,6,27,0,3.8
2011,6,27,1,3.73
2011,6,27,2,3.63
2011,6,27,3,3.62
2011,6,27,4,3.59
2011,6,27,5,3.93
2011,6,27,6,4.36
2011,6,27,7,4.511
2011,6,27,8,4.783
2011,6,27,9,4.9910000000000005
2011,6,27,10,5.196
2011,6,27,11,5.29
2011,6,27,12,5.68
2011,6,27,13,5.743
2011,6,27,14,5.256
2011,6,27,15,5.5200000000000005
2011,6,27,16,5.61
2011,6,27,17,5.43
2011,6,27,18,4.94
2011,6,27,19,4.74
2011,6,27,20,5.13
2011,6,27,21,5.0200000000000005
2011,6,27,22,4.22
2011,6,27,23,3.78
2011,6,28,0,3.74
2011,6,28,1,3.65
2011,6,28,2,3.63
2011,6,28,3,3.61
2011,6,28,4,3.62
2011,6,28,5,4.18
2011,6,28,6,4.18
2011,6,28,7,5.23
2011,6,28,8,5.51
2011,6,28,9,5.71
2011,6,28,10,5.76
2011,6,28,11,5.5
2011,6,28,12,5.61
2011,6,28,13,5.8
2011,6,28,14,5.41
2011,6,28,15,5.58
2011,6,28,16,5.44
2011,6,28,17,5.0600000000000005
2011,6,28,18,5.0600000000000005
2011,6,28,19,4.75
2011,6,28,20,4.74
2011,6,28,21,4.76
2011,6,28,22,4.34
2011,6,28,23,3.9
2011,6,29,0,3.89
2011,6,29,1,3.79
2011,6,29,2,3.7
2011,6,29,3,3.65
2011,6,29,4,3.67
2011,6,29,5,4.07
2011,6,29,6,4.55
2011,6,29,7,5.41
2011,6,29,8,5.5200000000000005
2011,6,29,9,5.53
2011,6,29,10,5.48
2011,6,29,11,5.2700000000000005
2011,6,29,12,5.23
2011,6,29,13,5.62
2011,6,29,14,5.4350000000000005
2011,6,29,15,5.265
2011,6,29,16,5.4
2011,6,29,17,5.32
2011,6,29,18,4.93
2011,6,29,19,4.8
2011,6,29,20,5.09
2011,6,29,21,4.88
2011,6,29,22,4.15
2011,6,29,23,3.81
2011,6,30,0,3.76
2011,6,30,1,3.73
2011,6,30,2,3.68
2011,6,30,3,3.67
2011,6,30,4,3.7
2011,6,30,5,3.93
2011,6,30,6,4.4
2011,6,30,7,5.09
2011,6,30,8,5.34
2011,6,30,9,5.68
2011,6,30,10,5.42
2011,6,30,11,5.19
2011,6,30,12,5.62
2011,6,30,13,5.44
2011,6,30,14,5.0
2011,6,30,15,4.7
2011,6,30,16,4.49
2011,6,30,17,4.33
2011,6,30,18,4.26
2011,6,30,19,4.1
2011,6,30,20,4.0200000000000005
2011,6,30,21,3.92
2011,6,30,22,3.74
2011,6,30,23,3.74
2011,7,1,0,3.69
2011,7,1,1,3.69
2011,7,1,2,3.62
2011,7,1,3,3.56
2011,7,1,4,3.56
2011,7,1,5,3.65
2011,7,1,6,3.77
2011,7,1,7,3.91
2011,7,1,8,4.09
2011,7,1,9,4.25
2011,7,1,10,4.2
2011,7,1,11,4.24
2011,7,1,12,4.3
2011,7,1,13,4.3500000000000005
2011,7,1,14,4.44
2011,7,1,15,4.41
2011,7,1,16,4.3
2011,7,1,17,4.2
2011,7,1,18,4.21
2011,7,1,19,4.12
2011,7,1,20,4.05
2011,7,1,21,3.93
2011,7,1,22,3.81
2011,7,1,23,3.72
2011,7,2,0,3.72
2011,7,2,1,3.6
2011,7,2,2,3.52
2011,7,2,3,3.65
2011,7,2,4,3.68
2011,7,2,5,3.74
2011,7,2,6,3.83
2011,7,2,7,3.95
2011,7,2,8,4.03
2011,7,2,9,4.13
2011,7,2,10,4.11
2011,7,2,11,4.3100000000000005
2011,7,2,12,4.2700000000000005
2011,7,2,13,4.49
2011,7,2,14,4.41
2011,7,2,15,4.2700000000000005
2011,7,2,16,4.1
2011,7,2,17,4.05
2011,7,2,18,4.07
2011,7,2,19,4.22
2011,7,2,20,4.0600000000000005
2011,7,2,21,3.95
2011,7,2,22,3.81
2011,7,2,23,3.8
2011,7,3,0,3.8
2011,7,3,1,3.71
2011,7,3,2,3.68
2011,7,3,3,3.67
2011,7,3,4,3.63
2011,7,3,5,3.82
2011,7,3,6,4.32
2011,7,3,7,4.92
2011,7,3,8,5.3
2011,7,3,9,5.5
2011,7,3,10,5.46
2011,7,3,11,5.2
2011,7,3,12,4.97
2011,7,3,13,4.924
2011,7,3,14,5.041
2011,7,3,15,5.07
2011,7,3,16,5.23
2011,7,3,17,5.09
2011,7,3,18,4.9
2011,7,3,19,4.74
2011,7,3,20,4.66
2011,7,3,21,4.3500000000000005
2011,7,3,22,4.0200000000000005
2011,7,3,23,3.83
2011,7,4,0,3.93
2011,7,4,1,3.92
2011,7,4,2,3.79
2011,7,4,3,3.67
2011,7,4,4,3.67
2011,7,4,5,3.88
2011,7,4,6,4.3500000000000005
2011,7,4,7,4.88
2011,7,4,8,5.01
2011,7,4,9,4.9
2011,7,4,10,4.94
2011,7,4,11,4.98
2011,7,4,12,5.03
2011,7,4,13,5.04
2011,7,4,14,5.0600000000000005
2011,7,4,15,4.94
2011,7,4,16,4.71
2011,7,4,17,4.76
2011,7,4,18,4.74
2011,7,4,19,4.66
2011,7,4,20,4.5200000000000005
2011,7,4,21,4.39
2011,7,4,22,4.07
2011,7,4,23,3.75
2011,7,5,0,3.76
2011,7,5,1,3.73
2011,7,5,2,3.67
2011,7,5,3,3.6
2011,7,5,4,3.62
2011,7,5,5,3.85
2011,7,5,6,4.3100000000000005
2011,7,5,7,4.7700000000000005
2011,7,5,8,4.91
2011,7,5,9,5.1000000000000005
2011,7,5,10,5.3100000000000005
2011,7,5,11,5.21
2011,7,5,12,5.43
2011,7,5,13,5.48
2011,7,5,14,5.152
2011,7,5,15,5.15
2011,7,5,16,5.0
2011,7,5,17,4.79
2011,7,5,18,4.87
2011,7,5,19,4.66
2011,7,5,20,4.7700000000000005
2011,7,5,21,4.58
2011,7,5,22,3.97
2011,7,5,23,3.73
2011,7,6,0,3.71
2011,7,6,1,3.64
2011,7,6,2,3.65
2011,7,6,3,3.59
2011,7,6,4,3.61
2011,7,6,5,3.81
2011,7,6,6,4.23
2011,7,6,7,4.64
2011,7,6,8,4.86
2011,7,6,9,5.26
2011,7,6,10,5.25
2011,7,6,11,5.08
2011,7,6,12,4.8
2011,7,6,13,4.66
2011,7,6,14,4.83
2011,7,6,15,4.62
2011,7,6,16,5.0600000000000005
2011,7,6,17,4.86
2011,7,6,18,4.73
2011,7,6,19,4.44
2011,7,6,20,3.99
2011,7,6,21,3.87
2011,7,6,22,3.75
2011,7,6,23,3.64
2011,7,7,0,3.68
2011,7,7,1,3.62
2011,7,7,2,3.5700000000000003
2011,7,7,3,3.52
2011,7,7,4,3.61
2011,7,7,5,3.8
2011,7,7,6,4.39
2011,7,7,7,5.11
2011,7,7,8,5.08
2011,7,7,9,5.23
2011,7,7,10,5.11
2011,7,7,11,5.045
2011,7,7,12,4.885
2011,7,7,13,5.0
2011,7,7,14,4.79
2011,7,7,15,4.5
2011,7,7,16,4.41
2011,7,7,17,4.26
2011,7,7,18,4.16
2011,7,7,19,4.03
2011,7,7,20,3.86
2011,7,7,21,3.8
2011,7,7,22,3.71
2011,7,7,23,3.68
2011,7,8,0,3.66
2011,7,8,1,3.66
2011,7,8,2,3.67
2011,7,8,3,3.6
2011,7,8,4,3.5500000000000003
2011,7,8,5,3.65
2011,7,8,6,3.73
2011,7,8,7,3.86
2011,7,8,8,4.0600000000000005
2011,7,8,9,4.23
2011,7,8,10,4.24
2011,7,8,11,4.175
2011,7,8,12,4.245
2011,7,8,13,4.33
2011,7,8,14,4.34
2011,7,8,15,4.3
2011,7,8,16,4.21
2011,7,8,17,4.15
2011,7,8,18,4.13
2011,7,8,19,4.07
2011,7,8,20,3.91
2011,7,8,21,3.83
2011,7,8,22,3.66
2011,7,8,23,3.6
2011,7,9,0,3.58
2011,7,9,1,3.56
2011,7,9,2,3.5
2011,7,9,3,3.5
2011,7,9,4,3.6
2011,7,9,5,3.645
2011,7,9,6,3.645
2011,7,9,7,3.76
2011,7,9,8,3.82
2011,7,9,9,4.0
2011,7,9,10,4.04
2011,7,9,11,4.055
2011,7,9,12,4.055
2011,7,9,13,4.2
2011,7,9,14,4.26
2011,7,9,15,4.3100000000000005
2011,7,9,16,4.18
2011,7,9,17,4.14
2011,7,9,18,4.14
2011,7,9,19,4.0200000000000005
2011,7,9,20,3.96
2011,7,9,21,3.84
2011,7,9,22,3.7
2011,7,9,23,3.67
2011,7,10,0,3.59
2011,7,10,1,3.5500000000000003
2011,7,10,2,3.54
2011,7,10,3,3.53
2011,7,10,4,3.46
2011,7,10,5,3.75
2011,7,10,6,4.09
2011,7,10,7,4.41
2011,7,10,8,4.55
2011,7,10,9,4.59
2011,7,10,10,4.33
2011,7,10,11,4.6000000000000005
2011,7,10,12,4.59
2011,7,10,13,4.55
2011,7,10,14,4.55
2011,7,10,15,4.49
2011,7,10,16,4.3
2011,7,10,17,4.2
2011,7,10,18,4.19
2011,7,10,19,4.1
2011,7,10,20,4.0200000000000005
2011,7,10,21,3.84
2011,7,10,22,3.68
2011,7,10,23,3.5500000000000003
2011,7,11,0,3.62
2011,7,11,1,3.6
2011,7,11,2,3.51
2011,7,11,3,3.49
2011,7,11,4,3.43
2011,7,11,5,3.845
2011,7,11,6,3.845
2011,7,11,7,4.37
2011,7,11,8,4.45
2011,7,11,9,4.46
2011,7,11,10,4.5600000000000005
2011,7,11,11,4.5600000000000005
2011,7,11,12,4.5600000000000005
2011,7,11,13,4.53
2011,7,11,14,4.5200000000000005
2011,7,11,15,4.46
2011,7,11,16,4.26
2011,7,11,17,4.285
2011,7,11,18,4.125
2011,7,11,19,4.03
2011,7,11,20,3.85
2011,7,11,21,3.8
2011,7,11,22,3.68
2011,7,11,23,3.64
2011,7,12,0,3.63
2011,7,12,1,3.52
2011,7,12,2,3.47
2011,7,12,3,3.49
2011,7,12,4,3.47
2011,7,12,5,3.68
2011,7,12,6,4.0600000000000005
2011,7,12,7,4.3500000000000005
2011,7,12,8,4.44
2011,7,12,9,4.5
2011,7,12,10,4.51
2011,7,12,11,4.67
2011,7,12,12,4.581
2011,7,12,13,4.368
2011,7,12,14,4.5280000000000005
2011,7,12,15,4.41
2011,7,12,16,4.29
2011,7,12,17,4.15
2011,7,12,18,4.26
2011,7,12,19,4.17
2011,7,12,20,4.09
2011,7,12,21,3.92
2011,7,12,22,3.76
2011,7,12,23,3.65
2011,7,13,0,3.64
2011,7,13,1,3.6
2011,7,13,2,3.52
2011,7,13,3,3.54
2011,7,13,4,3.51
2011,7,13,5,3.73
2011,7,13,6,4.11
2011,7,13,7,4.45
2011,7,13,8,4.55
2011,7,13,9,4.6000000000000005
2011,7,13,10,4.58
2011,7,13,11,4.59
2011,7,13,12,4.5600000000000005
2011,7,13,13,4.67
2011,7,13,14,4.46
2011,7,13,15,4.09
2011,7,13,16,3.89
2011,7,13,17,3.77
2011,7,13,18,3.84
2011,7,13,19,3.96
2011,7,13,20,4.01
2011,7,13,21,3.86
2011,7,13,22,3.68
2011,7,13,23,3.67
2011,7,14,0,3.63
2011,7,14,1,3.6
2011,7,14,2,3.5700000000000003
2011,7,14,3,3.52
2011,7,14,4,3.51
2011,7,14,5,3.67
2011,7,14,6,4.18
2011,7,14,7,4.45
2011,7,14,8,4.54
2011,7,14,9,4.65
2011,7,14,10,4.71
2011,7,14,11,4.7700000000000005
2011,7,14,12,4.71
2011,7,14,13,4.71
2011,7,14,14,4.72
2011,7,14,15,4.47
2011,7,14,16,4.36
2011,7,14,17,4.19
2011,7,14,18,4.13
2011,7,14,19,3.97
2011,7,14,20,3.91
2011,7,14,21,3.79
2011,7,14,22,3.72
2011,7,14,23,3.67
2011,7,15,0,3.7
2011,7,15,1,3.65
2011,7,15,2,3.66
2011,7,15,3,3.5500000000000003
2011,7,15,4,3.5
2011,7,15,5,3.56
2011,7,15,6,3.71
2011,7,15,7,3.89
2011,7,15,8,3.98
2011,7,15,9,4.15
2011,7,15,10,4.12
2011,7,15,11,4.18
2011,7,15,12,4.18
2011,7,15,13,4.2
2011,7,15,14,4.24
2011,7,15,15,4.1
2011,7,15,16,4.0200000000000005
2011,7,15,17,3.91
2011,7,15,18,3.88
2011,7,15,19,3.83
2011,7,15,20,3.8
2011,7,15,21,3.72
2011,7,15,22,3.58
2011,7,15,23,3.5
2011,7,16,0,3.5500000000000003
2011,7,16,1,3.5
2011,7,16,2,3.5
2011,7,16,3,3.5
2011,7,16,4,3.52
2011,7,16,5,3.58
2011,7,16,6,3.62
2011,7,16,7,3.74
2011,7,16,8,3.78
2011,7,16,9,3.91
2011,7,16,10,4.01
2011,7,16,11,4.1
2011,7,16,12,4.2
2011,7,16,13,4.2
2011,7,16,14,4.3500000000000005
2011,7,16,15,4.3100000000000005
2011,7,16,16,4.15
2011,7,16,17,4.11
2011,7,16,18,3.98
2011,7,16,19,3.89
2011,7,16,20,3.85
2011,7,16,21,3.68
2011,7,16,22,3.61
2011,7,16,23,3.62
2011,7,17,0,3.62
2011,7,17,1,3.5500000000000003
2011,7,17,2,3.52
2011,7,17,3,3.49
2011,7,17,4,3.53
2011,7,17,5,3.69
2011,7,17,6,4.12
2011,7,17,7,4.37
2011,7,17,8,4.34
2011,7,17,9,4.46
2011,7,17,10,4.48
2011,7,17,11,4.46
2011,7,17,12,4.55
2011,7,17,13,4.54
2011,7,17,14,4.57
2011,7,17,15,4.47
2011,7,17,16,4.086
2011,7,17,17,4.096
2011,7,17,18,4.16
2011,7,17,19,4.0200000000000005
2011,7,17,20,3.92
2011,7,17,21,3.76
2011,7,17,22,3.63
2011,7,17,23,3.59
2011,7,18,0,3.5700000000000003
2011,7,18,1,3.61
2011,7,18,2,3.61
2011,7,18,3,3.43
2011,7,18,4,3.53
2011,7,18,5,3.72
2011,7,18,6,4.04
2011,7,18,7,4.3500000000000005
2011,7,18,8,4.43
2011,7,18,9,4.57
2011,7,18,10,4.595
2011,7,18,11,4.615
2011,7,18,12,4.63
2011,7,18,13,4.61
2011,7,18,14,4.638
2011,7,18,15,4.259
2011,7,18,16,4.41
2011,7,18,17,4.29
2011,7,18,18,4.17
2011,7,18,19,4.12
2011,7,18,20,3.94
2011,7,18,21,3.85
2011,7,18,22,3.69
2011,7,18,23,3.63
2011,7,19,0,3.59
2011,7,19,1,3.56
2011,7,19,2,3.49
2011,7,19,3,3.53
2011,7,19,4,3.52
2011,7,19,5,3.72
2011,7,19,6,4.07
2011,7,19,7,4.3500000000000005
2011,7,19,8,4.48
2011,7,19,9,4.48
2011,7,19,10,4.57
2011,7,19,11,4.5200000000000005
2011,7,19,12,4.5600000000000005
2011,7,19,13,4.58
2011,7,19,14,4.63
2011,7,19,15,4.45
2011,7,19,16,4.317
2011,7,19,17,4.146
2011,7,19,18,4.28
2011,7,19,19,4.15
2011,7,19,20,3.89
2011,7,19,21,3.89
2011,7,19,22,3.74
2011,7,19,23,3.72
2011,7,20,0,3.64
2011,7,20,1,3.64
2011,7,20,2,3.58
2011,7,20,3,3.5
2011,7,20,4,3.62
2011,7,20,5,3.76
2011,7,20,6,4.03
2011,7,20,7,4.36
2011,7,20,8,4.45
2011,7,20,9,4.5600000000000005
2011,7,20,10,4.51
2011,7,20,11,4.038
2011,7,20,12,4.447
2011,7,20,13,4.5200000000000005
2011,7,20,14,4.65
2011,7,20,15,4.45
2011,7,20,16,4.41
2011,7,20,17,4.37
2011,7,20,18,4.21
2011,7,20,19,4.17
2011,7,20,20,3.96
2011,7,20,21,3.88
2011,7,20,22,3.71
2011,7,20,23,3.61
2011,7,21,0,3.5700000000000003
2011,7,21,1,3.59
2011,7,21,2,3.5500000000000003
2011,7,21,3,3.58333
2011,7,21,4,3.58333
2011,7,21,5,3.58333
2011,7,21,6,4.07
2011,7,21,7,4.38
2011,7,21,8,4.34
2011,7,21,9,4.39
2011,7,21,10,4.38
2011,7,21,11,4.59
2011,7,21,12,4.57
2011,7,21,13,4.63
2011,7,21,14,4.63
2011,7,21,15,4.42
2011,7,21,16,4.3
2011,7,21,17,4.21
2011,7,21,18,4.13
2011,7,21,19,4.0200000000000005
2011,7,21,20,3.9
2011,7,21,21,3.78
2011,7,21,22,3.68
2011,7,21,23,3.66
2011,7,22,0,3.73
2011,7,22,1,3.63
2011,7,22,2,3.56
2011,7,22,3,3.49
2011,7,22,4,3.51
2011,7,22,5,3.62
2011,7,22,6,3.63
2011,7,22,7,3.79
2011,7,22,8,4.05
2011,7,22,9,4.12
2011,7,22,10,4.16
2011,7,22,11,4.14
2011,7,22,12,4.13
2011,7,22,13,4.16
2011,7,22,14,4.08
2011,7,22,15,4.05
2011,7,22,16,3.92
2011,7,22,17,3.945
2011,7,22,18,3.895
2011,7,22,19,3.91
2011,7,22,20,3.81
2011,7,22,21,3.7
2011,7,22,22,3.6
2011,7,22,23,3.6
2011,7,23,0,3.54
2011,7,23,1,3.43
2011,7,23,2,3.47
2011,7,23,3,3.41
2011,7,23,4,3.475
2011,7,23,5,3.505
2011,7,23,6,3.62
2011,7,23,7,3.63
2011,7,23,8,3.75
2011,7,23,9,3.91
2011,7,23,10,3.99
2011,7,23,11,4.01
2011,7,23,12,3.98
2011,7,23,13,4.12
2011,7,23,14,4.17
2011,7,23,15,4.1
2011,7,23,16,4.0600000000000005
2011,7,23,17,4.0600000000000005
2011,7,23,18,4.05
2011,7,23,19,3.97
2011,7,23,20,4.0
2011,7,23,21,3.83
2011,7,23,22,3.75
2011,7,23,23,3.77
2011,7,24,0,3.78
2011,7,24,1,3.69
2011,7,24,2,3.69
2011,7,24,3,3.66
2011,7,24,4,3.64
2011,7,24,5,3.86
2011,7,24,6,4.21
2011,7,24,7,4.53
2011,7,24,8,4.64
2011,7,24,9,4.73
2011,7,24,10,4.655
2011,7,24,11,4.655
2011,7,24,12,4.49
2011,7,24,13,4.55
2011,7,24,14,4.308
2011,7,24,15,4.39
2011,7,24,16,4.25
2011,7,24,17,4.2
2011,7,24,18,4.16
2011,7,24,19,4.26
2011,7,24,20,4.13
2011,7,24,21,3.99
2011,7,24,22,3.88
2011,7,24,23,3.78
2011,7,25,0,3.87
2011,7,25,1,3.76
2011,7,25,2,3.72
2011,7,25,3,3.7
2011,7,25,4,3.7
2011,7,25,5,3.88
2011,7,25,6,4.34
2011,7,25,7,4.62
2011,7,25,8,4.64
2011,7,25,9,4.59
2011,7,25,10,4.62
2011,7,25,11,4.67
2011,7,25,12,4.58
2011,7,25,13,4.64
2011,7,25,14,4.64
2011,7,25,15,4.295
2011,7,25,16,4.371
2011,7,25,17,4.28
2011,7,25,18,4.2
2011,7,25,19,4.1
2011,7,25,20,3.93
2011,7,25,21,3.78
2011,7,25,22,3.66
2011,7,25,23,3.65
2011,7,26,0,3.62
2011,7,26,1,3.64
2011,7,26,2,3.5700000000000003
2011,7,26,3,3.47
2011,7,26,4,3.5500000000000003
2011,7,26,5,3.96
2011,7,26,6,4.37
2011,7,26,7,4.63
2011,7,26,8,4.67
2011,7,26,9,4.88
2011,7,26,10,4.75
